sector,company_name,fiscal_year,fiscal_period,qa_detected,sentence_count,token_count,avg_sentence_length,long_word_share,complexity_score,numeric_token_share,overall_positive_density,overall_negative_density,overall_net_tone,overall_token_count,prepared_positive_density,prepared_negative_density,prepared_net_tone,prepared_token_count,qa_positive_density,qa_negative_density,qa_net_tone,qa_token_count,management_qa_positive_density,management_qa_negative_density,management_qa_net_tone,management_qa_token_count,analyst_question_positive_density,analyst_question_negative_density,analyst_question_net_tone,analyst_question_token_count,demand_positive_density,demand_negative_density,demand_net,pricing_positive_density,pricing_negative_density,pricing_power_net,capex_positive_density,capex_negative_density,capex_net,gdp_growth_positive_density,gdp_growth_negative_density,gdp_growth_net,ai_positive_density,ai_negative_density,ai_net,unemployment_positive_density,unemployment_negative_density,unemployment_net,inflation_positive_density,inflation_negative_density,inflation_net,supply_chain_positive_density,supply_chain_pressure_density,supply_chain_net,labor_pressure_density,automation_density,uncertainty_positive_density,uncertainty_density,uncertainty_net,macro_risk_positive_density,macro_risk_density,macro_risk_net,guidance_raised,guidance_lowered,qna_reality_gap,analyst_management_gap,growth_signal,margin_signal,credibility_signal,composite_signal,relative_path,fiscal_year_num,quarter_num
Unassigned,1-800-flowers-com,2024,Q4,1,448,7788,17.383928571428573,0.14825581395348839,2.577268480066446,0.01926040061633282,0.008346173600410888,0.003723677452491012,0.004622496147919877,7788,0.00841852074564041,0.005712567648827421,0.0027059530968129887,3326,0.008292245629762439,0.0022411474675033617,0.006051098162259076,4462,0.007608034083992696,0.0009129640900791236,0.006695069993913573,3286,0.010230179028132993,0.005967604433077579,0.004262574595055414,1173,0.0,0.0,0.0,0.0,0.00012840267077555214,-0.00012840267077555214,0.00025680534155110427,0.0,0.00025680534155110427,0.0,0.0,0.0,0.00025680534155110427,0.0,0.00025680534155110427,0.0,0.0,0.0,0.0,0.0003852080123266564,-0.0003852080123266564,0.0,0.00025680534155110427,-0.00025680534155110427,0.0,0.0003852080123266564,0.0,0.0003852080123266564,-0.0003852080123266564,0.00012840267077555214,0.0005136106831022085,-0.0003852080123266564,0,0,0.003989116897100584,0.002432495398858159,0.004365690806368772,0.0,0.006036404283632086,0.010402095090000858,1-800-flowers-com\2024\Q4\FLWS_2024-08-29_Q4.txt,2024,4.0
Unassigned,1-800-flowers-com,2025,Q1,0,29,536,18.482758620689655,0.1875,3.4655172413793105,0.033582089552238806,0.005597014925373134,0.0,0.005597014925373134,536,0.005597014925373134,0.0,0.005597014925373134,536,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.005597014925373134,0.0,0.005597014925373134,0.0,-0.005597014925373134,0.0,1-800-flowers-com\2025\Q1\FLWS_2024-10-31_Q1.txt,2025,1.0
Unassigned,1-800-flowers-com,2025,Q2,1,457,7180,15.711159737417944,0.14149737178576502,2.223087810550969,0.011002785515320334,0.0036211699164345403,0.0018105849582172701,0.0018105849582172701,7180,0.007759958613554061,0.0031039834454216243,0.0046559751681324365,1933,0.0020964360587002098,0.0013340956737183153,0.0007623403849818944,5247,0.002232696601339618,0.0012403870007442323,0.0009923096005953857,4031,0.0016488046166529267,0.0016488046166529267,0.0,1213,0.0,0.0,0.0,0.0,0.00041782729805013927,-0.00041782729805013927,0.0002785515320334262,0.0,0.0002785515320334262,0.0,0.0,0.0,0.0005571030640668524,0.0,0.0005571030640668524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002785515320334262,-0.0002785515320334262,0.0,0.0005571030640668524,0.0,0.0001392757660167131,-0.0001392757660167131,0.0,0.0011142061281337048,-0.0011142061281337048,0,0,-0.0036636655675370508,0.0009923096005953857,0.0009749303621169917,-0.00013927576601671307,-0.002810631732958378,-0.0019749771368580997,1-800-flowers-com\2025\Q2\FLWS_2025-01-31_Q2.txt,2025,2.0
Unassigned,1-800-flowers,2025,Q1,0,20,442,22.1,0.18439716312056736,4.075177304964539,0.03619909502262444,0.006787330316742082,0.0,0.006787330316742082,442,0.006787330316742082,0.0,0.006787330316742082,442,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.006787330316742082,0.0,0.006787330316742082,0.0,-0.006787330316742082,0.0,1-800-flowers\2025\Q1\FLWS_2025-12-11_Q1.txt,2025,1.0
Unassigned,1-800-flowers,2025,Q2,0,415,7171,17.279518072289157,0.14425810119386015,2.4927104666534246,0.012132199135406498,0.0036257146841444706,0.0018128573420722353,0.0018128573420722353,7171,0.0036257146841444706,0.0018128573420722353,0.0018128573420722353,7171,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.000418351694324362,-0.000418351694324362,0.0002789011295495747,0.0,0.0002789011295495747,0.0,0.0,0.0,0.0005578022590991494,0.0,0.0005578022590991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002789011295495747,-0.0002789011295495747,0.0,0.0005578022590991494,0.0,0.00013945056477478735,-0.00013945056477478735,0.0,0.0011156045181982988,-0.0011156045181982988,0,0,-0.0018128573420722353,0.0,0.0009761539534235114,-0.00013945056477478732,-0.0019523079068470227,-0.0011156045181982986,1-800-flowers\2025\Q2\FLWS_2025-12-11_Q2.txt,2025,2.0
Unassigned,1-800-flowers-com,2026,Q1,1,245,4102,16.742857142857144,0.18175018698578907,3.04301741639064,0.01462701121404193,0.013164310092637738,0.0024378352023403218,0.010726474890297415,4102,0.0238230289279637,0.003970504821327283,0.019852524106636415,1763,0.005130397605814451,0.0012825994014536127,0.003847798204360838,2339,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00048756704046806434,-0.00048756704046806434,0.00048756704046806434,0.0,0.00048756704046806434,0.0,0.0,0.0,0.00048756704046806434,0.0,0.00048756704046806434,0.0,0.0,0.0,0.0,0.00024378352023403217,-0.00024378352023403217,0.0,0.00024378352023403217,-0.00024378352023403217,0.0,0.00048756704046806434,0.0,0.0,0.0,0.0,0.0014627011214041932,-0.0014627011214041932,0,0,-0.019852524106636415,0.0,0.009751340809361287,-0.00024378352023403217,-0.019852524106636415,-0.01034496681750916,1-800-flowers-com\2026\Q1\FLWS_2025-12-12_Q1.txt,2026,1.0
Unassigned,1-800-flowers-com-earnings-transcript,2026,UNKNOWN-QUARTER,0,305,4485,14.704918032786885,0.18394193694715355,2.7048511055999467,0.009587513935340023,0.015384615384615385,0.00423634336677815,0.011148272017837236,4485,0.015384615384615385,0.00423634336677815,0.011148272017837236,4485,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004459308807134894,0.0,0.0004459308807134894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004459308807134894,0.0004459308807134894,0.0,0.0004459308807134894,0.0,0.0006688963210702341,-0.0006688963210702341,0,0,-0.011148272017837236,0.0,0.010479375696767003,0.0004459308807134894,-0.011148272017837236,-0.00022296544035674444,1-800-flowers-com-earnings-transcript\2026\UNKNOWN-QUARTER\FLWS_2026-01-29_UNKNOWN-QUARTER.txt,2026,
Unassigned,3m,2022,Q3,1,546,9567,17.521978021978022,0.17868852459016393,3.1309764006485317,0.031148740462004807,0.016619629978049544,0.006376084456987561,0.010243545521061983,9567,0.020775969962453067,0.009762202753441803,0.011013767209011264,3995,0.013639626704953339,0.003948312993539124,0.009691313711414214,5572,0.01515858208955224,0.003031716417910448,0.012126865671641791,4288,0.008566978193146417,0.007009345794392523,0.001557632398753894,1284,0.0005226298735235706,0.00020905194940942825,0.00031357792411414236,0.0006271558482282847,0.0,0.0006271558482282847,0.0011497857217518553,0.0,0.0011497857217518553,0.0,0.00010452597470471412,-0.00010452597470471412,0.0004181038988188565,0.0,0.0004181038988188565,0.0,0.0,0.0,0.0,0.00355388313996028,-0.00355388313996028,0.0,0.0019859935193895684,-0.0019859935193895684,0.00010452597470471412,0.0004181038988188565,0.00010452597470471412,0.0012543116964565694,-0.0011497857217518553,0.0,0.003658409114664994,-0.003658409114664994,0,0,0.0011130984626305275,0.010569233272887897,0.008048500052262986,-0.0010452597470471414,0.010428020039061856,0.0174312603442777,3m\2022\Q3\MMM_2022-10-25_Q3.txt,2022,3.0
Unassigned,3m,2022,Q4,1,647,10210,15.780525502318392,0.16567744576340565,2.614477158028395,0.03388834476003918,0.009010773751224289,0.007835455435847209,0.0011753183153770813,10210,0.013740102468560783,0.011178388448998603,0.0025617140195621797,4294,0.005578093306288032,0.005409060175794456,0.00016903313049357674,5916,0.006655955932981409,0.004590314436538903,0.0020656414964425065,4357,0.0025756600128783,0.0077269800386349004,-0.0051513200257566,1553,0.0,0.0005876591576885406,-0.0005876591576885406,0.0002938295788442703,0.0001958863858961802,9.79431929480901e-05,0.0006856023506366307,0.0,0.0006856023506366307,0.0,0.0002938295788442703,-0.0002938295788442703,0.0001958863858961802,0.0,0.0001958863858961802,0.0,0.0,0.0,0.0,0.0013712047012732615,-0.0013712047012732615,0.0,0.0022526934378060723,-0.0022526934378060723,0.0,0.0001958863858961802,0.0001958863858961802,0.0006856023506366307,-0.0004897159647404506,0.0,0.0015670910871694416,-0.0015670910871694416,0,1,-0.0004960725231196732,0.007216961522199106,-0.00029382957884427027,-0.001958863858961802,0.006035286648442803,0.003782593210636731,3m\2022\Q4\MMM_2023-01-25_Q4.txt,2022,4.0
Unassigned,3m,2023,Q2,1,572,9059,15.837412587412587,0.16615454648913167,2.6314581060228037,0.026824152776244618,0.011259520918423667,0.011369908378408213,-0.00011038745998454576,9059,0.015264976958525345,0.015841013824884793,-0.000576036866359447,3472,0.008770359763737247,0.008591372829783426,0.00017898693395382138,5587,0.009213323883770375,0.008977084809827545,0.00023623907394283014,4233,0.007547169811320755,0.007547169811320755,0.0,1325,0.00011038745998454576,0.00033116237995363726,-0.00022077491996909152,0.00011038745998454576,0.00033116237995363726,-0.00022077491996909152,0.00022077491996909152,0.0,0.00022077491996909152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005519372999227288,0.0027596864996136438,-0.002207749199690915,0.0,0.002207749199690915,-0.002207749199690915,0.00022077491996909152,0.0,0.0,0.0008830996798763661,-0.0008830996798763661,0.0,0.0025389115796445524,-0.0025389115796445524,1,0,0.0008122759403022771,0.00023623907394283014,-0.002649299039629098,-0.002649299039629098,0.00016541533436874127,-0.005133182744889455,3m\2023\Q2\MMM_2023-07-25_Q2.txt,2023,2.0
Unassigned,3m,2023,Q3,1,564,9103,16.140070921985817,0.15277141548327988,2.4657414807522993,0.03163792156431945,0.013402175107107547,0.010436119960452598,0.002966055146654949,9103,0.023972602739726026,0.01643835616438356,0.007534246575342466,2920,0.008410156881772603,0.007601487950832929,0.0008086689309396733,6183,0.008382969335980588,0.0066181336863004635,0.0017648356496801235,4533,0.00851581508515815,0.010340632603406326,-0.0018248175182481751,1644,0.00010985389432055367,0.0008788311545644293,-0.0007689772602438756,0.000329561682961661,0.0005492694716027684,-0.00021970778864110734,0.0007689772602438756,0.0,0.0007689772602438756,0.0,0.00010985389432055367,-0.00010985389432055367,0.00010985389432055367,0.0,0.00010985389432055367,0.0,0.0,0.0,0.00010985389432055367,0.0010985389432055367,-0.0009886850488849829,0.0,0.0016478084148083048,-0.0016478084148083048,0.0,0.00010985389432055367,0.0004394155772822147,0.0010985389432055367,-0.000659123365923322,0.0,0.0014281006261671976,-0.0014281006261671976,0,1,-0.005769410925662343,0.003589653167928299,0.0015379545204877514,-0.0017576623091288585,-0.0032782967009395807,-0.0034980044895806875,3m\2023\Q3\MMM_2023-10-24_Q3.txt,2023,3.0
Unassigned,3m,2023,Q4,1,677,11103,16.40029542097489,0.16276646139270487,2.669418051467064,0.04007925785823651,0.010357561019544267,0.008286048815635414,0.0020715122039088535,11103,0.016824849007765316,0.011216566005176877,0.0056082830025884385,4636,0.0057213545693520955,0.006185248183083346,-0.000463893613731251,6467,0.006323396567299007,0.005420054200542005,0.0009033423667570009,4428,0.004477611940298508,0.007960199004975124,-0.003482587064676617,2010,0.0,0.0,0.0,0.0006304602359722597,0.00018013149599207422,0.00045032873998018553,0.0007205259839682969,0.0,0.0007205259839682969,0.0,0.0,0.0,9.006574799603711e-05,0.0,9.006574799603711e-05,0.0,0.0,0.0,0.0,0.00036026299198414844,-0.00036026299198414844,0.0,0.0006304602359722597,-0.0006304602359722597,0.0,0.00036026299198414844,0.00036026299198414844,0.00045032873998018553,-9.006574799603711e-05,0.0,0.0002701972439881113,-0.0002701972439881113,0,0,-0.004704940635831437,0.004385929431433618,0.0025218409438890394,0.00018013149599207428,-0.0007693399443780046,0.0019326324955031091,3m\2023\Q4\MMM_2024-01-24_Q4.txt,2023,4.0
Unassigned,3m,2024,Q1,0,208,3897,18.735576923076923,0.24530386740331492,4.595909477263069,0.05183474467539133,0.025917372337695664,0.007441621760328458,0.018475750577367205,3897,0.025917372337695664,0.007441621760328458,0.018475750577367205,3897,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0007698229407236335,0.0,0.0007698229407236335,0.00025660764690787786,0.0,0.00025660764690787786,0.0005132152938157557,0.0,0.0005132152938157557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005132152938157557,0.0,0.0005132152938157557,0.0,0.0,0.00025660764690787786,0.0,0.00025660764690787786,0.0,0.00025660764690787786,-0.00025660764690787786,0,0,-0.018475750577367205,0.0,0.01950218116499872,0.00025660764690787786,-0.018475750577367205,0.0012830382345393916,3m\2024\Q1\MMM_2024-04-30_Q1.txt,2024,1.0
Unassigned,3m,2024,Q2,1,735,11612,15.798639455782313,0.13612565445026178,2.150600135342095,0.02230451257320014,0.011109197382018602,0.004564243885635549,0.006544953496383052,11612,0.018146824305746493,0.008523508386032445,0.00962331591971405,3637,0.007899686520376176,0.002758620689655172,0.0051410658307210035,7975,0.007782101167315175,0.002476123098691192,0.005305978068623983,5654,0.008203799654576857,0.0034542314335060447,0.004749568221070812,2316,0.0,0.0,0.0,0.0005167068549776093,0.0001722356183258698,0.0003444712366517396,0.0012056493282810886,8.61178091629349e-05,0.0011195315191181536,8.61178091629349e-05,0.0,8.61178091629349e-05,8.61178091629349e-05,0.0,8.61178091629349e-05,0.0,0.0,0.0,0.0,0.0004305890458146745,-0.0004305890458146745,0.0,0.0006889424733034792,-0.0006889424733034792,0.0,8.61178091629349e-05,0.0005167068549776093,0.0003444712366517396,0.0001722356183258698,0.0,0.0006028246641405443,-0.0006028246641405443,0,0,-0.004317337851090067,0.0005564098475531708,0.007061660351360662,-0.0002583534274888047,-0.004105399240188636,0.0026979076836832205,3m\2024\Q2\MMM_2024-07-26_Q2.txt,2024,2.0
Unassigned,3m,2024,Q3,1,768,12173,15.850260416666666,0.12294321154332968,1.9486819194231149,0.02185163887291547,0.011747309619650046,0.002628768586215395,0.00911854103343465,12173,0.027317510076130765,0.005373936408419167,0.0219435736677116,2233,0.008249496981891348,0.002012072434607646,0.006237424547283702,9940,0.007647440051847051,0.0018146467919637071,0.005832793259883344,7715,0.010337078651685393,0.002696629213483146,0.007640449438202248,2225,0.0,0.0,0.0,0.00032859607327692436,0.00024644705495769324,8.214901831923109e-05,0.0010679372381500042,0.0,0.0010679372381500042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007393411648730797,-0.0007393411648730797,0.0,0.0011500862564692352,-0.0011500862564692352,8.214901831923109e-05,0.0,0.00024644705495769324,0.0,0.00024644705495769324,0.0,0.0008214901831923108,-0.0008214901831923108,1,1,-0.016110780407828255,-0.0018076561783189034,0.009364988088392343,-0.0011500862564692352,-0.017918436586147158,-0.00970353475422405,3m\2024\Q3\MMM_2024-10-22_Q3.txt,2024,3.0
Unassigned,3m,2024,Q4,0,143,2706,18.923076923076923,0.1907765076862436,3.6100785300627636,0.050628233555062824,0.03288987435328899,0.006282335550628234,0.026607538802660754,2706,0.03288987435328899,0.006282335550628234,0.026607538802660754,2706,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0011086474501108647,0.0,0.0011086474501108647,0.0011086474501108647,0.0,0.0011086474501108647,0.0007390983000739098,0.0,0.0007390983000739098,0.0003695491500369549,0.0,0.0003695491500369549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003695491500369549,-0.0003695491500369549,0.0,0.0,0.0,0.0,0.0,0.0,0.0003695491500369549,-0.0003695491500369549,0,0,-0.026607538802660754,0.0,0.028085735402808575,0.0007390983000739098,-0.026607538802660754,0.002217294900221732,3m\2024\Q4\MMM_2025-01-21_Q4.txt,2024,4.0
Unassigned,3m,2025,Q2,0,202,3671,18.173267326732674,0.18547008547008548,3.370597444359821,0.034323072732225554,0.025333696540452193,0.005175701443748297,0.020157995096703896,3671,0.025333696540452193,0.005175701443748297,0.020157995096703896,3671,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.001089621356578589,0.00027240533914464724,0.0008172160174339417,0.0005448106782892945,0.0,0.0005448106782892945,0.001362026695723236,0.0,0.001362026695723236,0.0,0.0,0.0,0.0008172160174339417,0.0,0.0008172160174339417,0.0,0.0,0.0,0.0,0.0008172160174339417,-0.0008172160174339417,0.0,0.0,0.0,0.0,0.0008172160174339417,0.0,0.001089621356578589,-0.001089621356578589,0.0,0.00490329610460365,-0.00490329610460365,0,0,-0.020157995096703896,0.0,0.017433941705257423,0.001362026695723236,-0.021247616453282485,-0.0024516480523018268,3m\2025\Q2\MMM_2025-07-18_Q2.txt,2025,2.0
Unassigned,3m,2024,Q3,0,664,11487,17.299698795180724,0.1292645602664506,2.2362379575010816,0.0256812048402542,0.013145294680943675,0.002698702881518238,0.010446591799425437,11487,0.013145294680943675,0.002698702881518238,0.010446591799425437,11487,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.705493166187865e-05,0.0,8.705493166187865e-05,0.0005223295899712719,0.00026116479498563595,0.00026116479498563595,0.001218769043266301,0.0,0.001218769043266301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007834943849569079,-0.0007834943849569079,0.0,0.0013058239749281796,-0.0013058239749281796,8.705493166187865e-05,0.0,0.00026116479498563595,8.705493166187865e-05,0.0001741098633237573,0.0,0.0010446591799425438,-0.0010446591799425438,1,1,-0.010446591799425437,0.0,0.010707756594411075,-0.0011317141116044223,-0.010533646731087316,-0.0009576042482806642,3m\2024\Q3\MMM_2025-12-11_Q3.txt,2024,3.0
Unassigned,3m,2025,Q4,0,664,10384,15.63855421686747,0.1414141414141414,2.211512717536814,0.028794298921417567,0.019645608628659477,0.004333590138674884,0.015312018489984591,10384,0.019645608628659477,0.004333590138674884,0.015312018489984591,10384,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0004815100154083205,0.0,0.0004815100154083205,0.0006741140215716487,0.0005778120184899846,9.63020030816641e-05,0.0006741140215716487,0.0,0.0006741140215716487,0.0,0.0,0.0,0.0002889060092449923,0.0,0.0002889060092449923,0.0,0.0,0.0,0.0,9.63020030816641e-05,-9.63020030816641e-05,0.0,0.0004815100154083205,-0.0004815100154083205,0.0,0.0002889060092449923,0.0,0.0,0.0,0.0,0.0011556240369799693,-0.0011556240369799693,0,0,-0.015312018489984591,0.0,0.015312018489984591,-9.630200308166409e-05,-0.015312018489984591,-9.630200308166463e-05,3m\2025\Q4\MMM_2026-01-20_Q4.txt,2025,4.0
Unassigned,1-800-flowers-flws,2025,Q4,0,463,8074,17.43844492440605,0.13388640714741545,2.3347707371668087,0.022293782511766162,0.007678969531830567,0.003096358682189745,0.004582610849640822,8074,0.007678969531830567,0.003096358682189745,0.004582610849640822,8074,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024770869457517957,0.0,0.00024770869457517957,0.0,0.0,0.0,0.00024770869457517957,0.0,0.00024770869457517957,0.0,0.0,0.0,0.0,0.0003715630418627694,-0.0003715630418627694,0.0,0.00024770869457517957,-0.00024770869457517957,0.00012385434728758978,0.0004954173891503591,0.0,0.00024770869457517957,-0.00024770869457517957,0.00012385434728758978,0.0004954173891503591,-0.0003715630418627694,0,0,-0.004582610849640822,0.0,0.0043349021550656425,0.00012385434728758976,-0.004830319544216002,-0.00037156304186276943,1-800-flowers-flws\2025\Q4\UNKNOWN_2025-12-11_Q4.txt,2025,4.0
